Simulation,Halo_ID,Inferred B/A,B/A Mean,B/A Std,Inferred C/A,C/A Mean,C/A Std,Inferred σB,σB Mean,σB Std,Inferred σC,σC Mean,σC Std
rogue.cosmo25cmb.4096g5HbwK1BH,10,0.6102478368200998,0.6606604280560594,0.07193434674690447,0.48105230216929445,0.5161359803729738,0.05293372836517131,0.004366576398171164,0.08035255072300736,0.14070697425841922,0.0005050161060037382,0.06494550950759327,0.11976746304166587
rogue.cosmo25cmb.4096g5HbwK1BH,11,0.7082743384229834,0.6949970925810656,0.02652630228675572,0.22022948544457113,0.2404399185927996,0.0503993735192877,0.02214241406532678,0.07303742641373792,0.11221296336503525,0.03312606123848279,0.06930345232811491,0.10179403634898829
rogue.cosmo25cmb.4096g5HbwK1BH,12,0.7804972814932648,0.7875871637428521,0.028873555526435384,0.5139592835832941,0.534306508471819,0.03856977009794162,0.00033934523445880525,0.06094773331837169,0.11802726632772739,0.016982675755564457,0.06741384577576771,0.12101084128491643
rogue.cosmo25cmb.4096g5HbwK1BH,14,0.7670820134907027,0.7905530576223933,0.041840645706922426,0.6256832148858232,0.6504352211378767,0.04147079302087601,0.005210089432226542,0.09447445471533629,0.13297929101295228,0.0015881098526827515,0.05894632246358228,0.12034960896582382
rogue.cosmo25cmb.4096g5HbwK1BH,15,0.8395580727701317,0.8634579874118279,0.03866137638601602,0.7224919531341516,0.7404130406732033,0.03793638195694693,0.041227922188832776,0.11342752754374409,0.11613119814924679,0.03267854719696358,0.07771567018826162,0.10322283289702144
rogue.cosmo25cmb.4096g5HbwK1BH,22,0.6896403773464076,0.6886457221703615,0.03483107305630675,0.3127560855966616,0.3337803656263788,0.042223686970451625,0.09088861345108684,0.1636282393211358,0.14135318605686964,0.015588904232645522,0.069072559875308,0.12784648102114357
rogue.cosmo25cmb.4096g5HbwK1BH,28,0.8068733973506685,0.800163713139626,0.025962373542506818,0.4591442474922745,0.47440363087897386,0.042350341025884,0.029250658509098585,0.08616574938563747,0.11734881044099528,0.007247686681259197,0.05732580106329872,0.12138702915664867
rogue.cosmo25cmb.4096g5HbwK1BH,34,0.810319260879562,0.8222948100972501,0.0419276534789211,0.625736152951132,0.655968308838154,0.04955084761791111,0.03145906437056896,0.09261630549087574,0.11289967832798481,0.010762950411057863,0.07380833856054124,0.1214912632133712
rogue.cosmo25cmb.4096g5HbwK1BH,35,0.7739628785330713,0.7985260402886214,0.040043513780070684,0.6667584311677495,0.6915068562952797,0.04231609275838519,0.014235246428458559,0.09873033076612356,0.13476222451567857,0.004146730100857725,0.0891907327978956,0.13317315650914446
storm.cosmo25cmb.4096g5HbwK1BH,1,0.6989757933071468,0.6876256591817879,0.029102683073825873,0.19235099709941492,0.21040258118667554,0.04641459020612755,0.2005630498323767,0.2108995801617061,0.09156512794428082,0.06180031645598124,0.09222519263845484,0.0853459387890648
